the_geom,points_id,location_name,input_address,match_address,latitude,longitude,major_basin_name,minor_basin_name,aquifer_name,pfaf_id,gid_1,gid_0,name_0,name_1,month,bws_raw,bws_score,bws_cat,bws_label,bwd_raw,bwd_score,bwd_cat,bwd_label,iav_raw,iav_score,iav_cat,iav_label
0101000020E6100000D50968226C126040C6DCB5847CE84140,48,Daegu Nam,_,-,35.8163,128.5757,North and South Korea,Kumho-gang,,424102,KOR.4_1,KOR,South Korea,Daegu,3,0.215635707671651,2.10859609745639,2,Medium - High (20-40%),0.0526130181587956,1.01306509079398,1,Low - Medium (5-25%),0.162189081431908,0.648756325727633,0,Low (<0.25)
0101000020E6100000D50968226C126040C6DCB5847CE84140,48,Daegu Nam,_,-,35.8163,128.5757,North and South Korea,Kumho-gang,,424102,KOR.4_1,KOR,South Korea,Daegu,2,0.235981186654972,2.238671846869,2,Medium - High (20-40%),0.0575856752008538,1.03792837600427,1,Low - Medium (5-25%),0.195145212074108,0.780580848296432,0,Low (<0.25)
0101000020E6100000D50968226C126040C6DCB5847CE84140,48,Daegu Nam,_,-,35.8163,128.5757,North and South Korea,Kumho-gang,,424102,KOR.4_1,KOR,South Korea,Daegu,1,0.216211207785942,2.11244131029783,2,Medium - High (20-40%),0.0525729732042044,1.01286486602102,1,Low - Medium (5-25%),0.198808106916411,0.795232427665645,0,Low (<0.25)
0101000020E6100000711B0DE02D12604044FAEDEBC0F14140,49,Daegu Seo,_,-,35.8887,128.5681,North and South Korea,Kumho-gang,,424102,KOR.4_1,KOR,South Korea,Daegu,12,0.192238253668116,1.94289544790109,1,Low - Medium (10-20%),0.0468029503090224,0.936059006180448,0,Low (<5%),0.213439033259372,0.85375613303749,0,Low (<0.25)
0101000020E6100000711B0DE02D12604044FAEDEBC0F14140,49,Daegu Seo,_,-,35.8887,128.5681,North and South Korea,Kumho-gang,,424102,KOR.4_1,KOR,South Korea,Daegu,11,0.17760972644588,1.82871059019593,1,Low - Medium (10-20%),0.0436084639500863,0.872169279001727,0,Low (<5%),0.224065897641514,0.896263590566056,0,Low (<0.25)
0101000020E6100000711B0DE02D12604044FAEDEBC0F14140,49,Daegu Seo,_,-,35.8887,128.5681,North and South Korea,Kumho-gang,,424102,KOR.4_1,KOR,South Korea,Daegu,10,0.144961746158381,1.53567223880021,1,Low - Medium (10-20%),0.0353802512940481,0.707605025880964,0,Low (<5%),0.2415321114241,0.966128445696402,0,Low (<0.25)
0101000020E6100000711B0DE02D12604044FAEDEBC0F14140,49,Daegu Seo,_,-,35.8887,128.5681,North and South Korea,Kumho-gang,,424102,KOR.4_1,KOR,South Korea,Daegu,9,0.190061556093201,1.92646674638641,1,Low - Medium (10-20%),0.04079546157706,0.8159092315412,0,Low (<5%),0.363785762593896,1.45514305037558,1,Low - Medium (0.25-0.50)
0101000020E6100000711B0DE02D12604044FAEDEBC0F14140,49,Daegu Seo,_,-,35.8887,128.5681,North and South Korea,Kumho-gang,,424102,KOR.4_1,KOR,South Korea,Daegu,8,0.255401809668095,2.35276874739748,2,Medium - High (20-40%),0.0602186184074611,1.05109309203731,1,Low - Medium (5-25%),0.367597281700527,1.47038912680211,1,Low - Medium (0.25-0.50)
0101000020E6100000711B0DE02D12604044FAEDEBC0F14140,49,Daegu Seo,_,-,35.8887,128.5681,North and South Korea,Kumho-gang,,424102,KOR.4_1,KOR,South Korea,Daegu,7,0.259130699943465,2.37367994578613,2,Medium - High (20-40%),0.0651666340620905,1.07583317031045,1,Low - Medium (5-25%),0.347713404015378,1.39085361606151,1,Low - Medium (0.25-0.50)
0101000020E6100000711B0DE02D12604044FAEDEBC0F14140,49,Daegu Seo,_,-,35.8887,128.5681,North and South Korea,Kumho-gang,,424102,KOR.4_1,KOR,South Korea,Daegu,6,0.447806839330197,3.16287656256391,3,High (40-80%),0.133493625933231,1.41746812966615,1,Low - Medium (5-25%),0.283994002977347,1.13597601190939,1,Low - Medium (0.25-0.50)
0101000020E6100000711B0DE02D12604044FAEDEBC0F14140,49,Daegu Seo,_,-,35.8887,128.5681,North and South Korea,Kumho-gang,,424102,KOR.4_1,KOR,South Korea,Daegu,5,0.402322746226587,3.00835330629717,3,High (40-80%),0.109032488837988,1.29516244418994,1,Low - Medium (5-25%),0.22857231406021,0.914289256240841,0,Low (<0.25)
0101000020E6100000711B0DE02D12604044FAEDEBC0F14140,49,Daegu Seo,_,-,35.8887,128.5681,North and South Korea,Kumho-gang,,424102,KOR.4_1,KOR,South Korea,Daegu,4,0.242523945510354,2.27812719828342,2,Medium - High (20-40%),0.0611447139737,1.0557235698685,1,Low - Medium (5-25%),0.180612114029859,0.722448456119435,0,Low (<0.25)
0101000020E6100000711B0DE02D12604044FAEDEBC0F14140,49,Daegu Seo,_,-,35.8887,128.5681,North and South Korea,Kumho-gang,,424102,KOR.4_1,KOR,South Korea,Daegu,3,0.215635707671651,2.10859609745639,2,Medium - High (20-40%),0.0526130181587956,1.01306509079398,1,Low - Medium (5-25%),0.162189081431908,0.648756325727633,0,Low (<0.25)
0101000020E6100000711B0DE02D12604044FAEDEBC0F14140,49,Daegu Seo,_,-,35.8887,128.5681,North and South Korea,Kumho-gang,,424102,KOR.4_1,KOR,South Korea,Daegu,2,0.235981186654972,2.238671846869,2,Medium - High (20-40%),0.0575856752008538,1.03792837600427,1,Low - Medium (5-25%),0.195145212074108,0.780580848296432,0,Low (<0.25)
0101000020E6100000711B0DE02D12604044FAEDEBC0F14140,49,Daegu Seo,_,-,35.8887,128.5681,North and South Korea,Kumho-gang,,424102,KOR.4_1,KOR,South Korea,Daegu,1,0.216211207785942,2.11244131029783,2,Medium - High (20-40%),0.0525729732042044,1.01286486602102,1,Low - Medium (5-25%),0.198808106916411,0.795232427665645,0,Low (<0.25)
0101000020E6100000742497FF90146040910F7A36ABE64140,50,Daegu Suseong,_,-,35.8021,128.6427,North and South Korea,Kumho-gang,,424102,KOR.4_1,KOR,South Korea,Daegu,12,0.192238253668116,1.94289544790109,1,Low - Medium (10-20%),0.0468029503090224,0.936059006180448,0,Low (<5%),0.213439033259372,0.85375613303749,0,Low (<0.25)
0101000020E6100000742497FF90146040910F7A36ABE64140,50,Daegu Suseong,_,-,35.8021,128.6427,North and South Korea,Kumho-gang,,424102,KOR.4_1,KOR,South Korea,Daegu,11,0.17760972644588,1.82871059019593,1,Low - Medium (10-20%),0.0436084639500863,0.872169279001727,0,Low (<5%),0.224065897641514,0.896263590566056,0,Low (<0.25)
0101000020E6100000742497FF90146040910F7A36ABE64140,50,Daegu Suseong,_,-,35.8021,128.6427,North and South Korea,Kumho-gang,,424102,KOR.4_1,KOR,South Korea,Daegu,10,0.144961746158381,1.53567223880021,1,Low - Medium (10-20%),0.0353802512940481,0.707605025880964,0,Low (<5%),0.2415321114241,0.966128445696402,0,Low (<0.25)
0101000020E6100000742497FF90146040910F7A36ABE64140,50,Daegu Suseong,_,-,35.8021,128.6427,North and South Korea,Kumho-gang,,424102,KOR.4_1,KOR,South Korea,Daegu,9,0.190061556093201,1.92646674638641,1,Low - Medium (10-20%),0.04079546157706,0.8159092315412,0,Low (<5%),0.363785762593896,1.45514305037558,1,Low - Medium (0.25-0.50)
0101000020E6100000742497FF90146040910F7A36ABE64140,50,Daegu Suseong,_,-,35.8021,128.6427,North and South Korea,Kumho-gang,,424102,KOR.4_1,KOR,South Korea,Daegu,8,0.255401809668095,2.35276874739748,2,Medium - High (20-40%),0.0602186184074611,1.05109309203731,1,Low - Medium (5-25%),0.367597281700527,1.47038912680211,1,Low - Medium (0.25-0.50)
0101000020E6100000742497FF90146040910F7A36ABE64140,50,Daegu Suseong,_,-,35.8021,128.6427,North and South Korea,Kumho-gang,,424102,KOR.4_1,KOR,South Korea,Daegu,7,0.259130699943465,2.37367994578613,2,Medium - High (20-40%),0.0651666340620905,1.07583317031045,1,Low - Medium (5-25%),0.347713404015378,1.39085361606151,1,Low - Medium (0.25-0.50)
0101000020E6100000742497FF90146040910F7A36ABE64140,50,Daegu Suseong,_,-,35.8021,128.6427,North and South Korea,Kumho-gang,,424102,KOR.4_1,KOR,South Korea,Daegu,6,0.447806839330197,3.16287656256391,3,High (40-80%),0.133493625933231,1.41746812966615,1,Low - Medium (5-25%),0.283994002977347,1.13597601190939,1,Low - Medium (0.25-0.50)
0101000020E6100000742497FF90146040910F7A36ABE64140,50,Daegu Suseong,_,-,35.8021,128.6427,North and South Korea,Kumho-gang,,424102,KOR.4_1,KOR,South Korea,Daegu,5,0.402322746226587,3.00835330629717,3,High (40-80%),0.109032488837988,1.29516244418994,1,Low - Medium (5-25%),0.22857231406021,0.914289256240841,0,Low (<0.25)
0101000020E6100000742497FF90146040910F7A36ABE64140,50,Daegu Suseong,_,-,35.8021,128.6427,North and South Korea,Kumho-gang,,424102,KOR.4_1,KOR,South Korea,Daegu,4,0.242523945510354,2.27812719828342,2,Medium - High (20-40%),0.0611447139737,1.0557235698685,1,Low - Medium (5-25%),0.180612114029859,0.722448456119435,0,Low (<0.25)
0101000020E6100000742497FF90146040910F7A36ABE64140,50,Daegu Suseong,_,-,35.8021,128.6427,North and South Korea,Kumho-gang,,424102,KOR.4_1,KOR,South Korea,Daegu,3,0.215635707671651,2.10859609745639,2,Medium - High (20-40%),0.0526130181587956,1.01306509079398,1,Low - Medium (5-25%),0.162189081431908,0.648756325727633,0,Low (<0.25)
0101000020E6100000742497FF90146040910F7A36ABE64140,50,Daegu Suseong,_,-,35.8021,128.6427,North and South Korea,Kumho-gang,,424102,KOR.4_1,KOR,South Korea,Daegu,2,0.235981186654972,2.238671846869,2,Medium - High (20-40%),0.0575856752008538,1.03792837600427,1,Low - Medium (5-25%),0.195145212074108,0.780580848296432,0,Low (<0.25)
0101000020E6100000742497FF90146040910F7A36ABE64140,50,Daegu Suseong,_,-,35.8021,128.6427,North and South Korea,Kumho-gang,,424102,KOR.4_1,KOR,South Korea,Daegu,1,0.216211207785942,2.11244131029783,2,Medium - High (20-40%),0.0525729732042044,1.01286486602102,1,Low - Medium (5-25%),0.198808106916411,0.795232427665645,0,Low (<0.25)
0101000020E6100000C898BB9690DB5F402EFF21FDF62D4240,51,Daejeon Daedeok,_,-,36.3591,127.4307,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,12,0.218913982972479,2.1303641085653,2,Medium - High (20-40%),0.0533499856148094,1.01674992807405,1,Low - Medium (5-25%),0.176965792925561,0.707863171702245,0,Low (<0.25)
0101000020E6100000C898BB9690DB5F402EFF21FDF62D4240,51,Daejeon Daedeok,_,-,36.3591,127.4307,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,11,0.20623564283622,2.04429368915267,2,Medium - High (20-40%),0.0502290941427686,1.00114547071384,1,Low - Medium (5-25%),0.180743184203261,0.722972736813044,0,Low (<0.25)
0101000020E6100000C898BB9690DB5F402EFF21FDF62D4240,51,Daejeon Daedeok,_,-,36.3591,127.4307,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,10,0.181838052115425,1.86265413492134,1,Low - Medium (10-20%),0.0444818972173384,0.889637944346769,0,Low (<5%),0.185471155399548,0.741884621598193,0,Low (<0.25)
0101000020E6100000C898BB9690DB5F402EFF21FDF62D4240,51,Daejeon Daedeok,_,-,36.3591,127.4307,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,9,0.28399181206799,2.50584933515533,2,Medium - High (20-40%),0.0588703387132414,1.04435169356621,1,Low - Medium (5-25%),0.282684827628591,1.13073931051437,1,Low - Medium (0.25-0.50)
0101000020E6100000C898BB9690DB5F402EFF21FDF62D4240,51,Daejeon Daedeok,_,-,36.3591,127.4307,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,8,0.379408536702354,2.92375213979208,2,Medium - High (20-40%),0.0835832654188989,1.16791632709449,1,Low - Medium (5-25%),0.305254810605416,1.22101924242167,1,Low - Medium (0.25-0.50)
0101000020E6100000C898BB9690DB5F402EFF21FDF62D4240,51,Daejeon Daedeok,_,-,36.3591,127.4307,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,7,0.419904371436336,3.070060807503,3,High (40-80%),0.0955902595903216,1.22795129795161,1,Low - Medium (5-25%),0.277616770646217,1.11046708258487,1,Low - Medium (0.25-0.50)
0101000020E6100000C898BB9690DB5F402EFF21FDF62D4240,51,Daejeon Daedeok,_,-,36.3591,127.4307,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,6,0.669742065798741,3.74360558506264,3,High (40-80%),0.173995379976098,1.61997689988049,1,Low - Medium (5-25%),0.257241958969293,1.02896783587717,1,Low - Medium (0.25-0.50)
0101000020E6100000C898BB9690DB5F402EFF21FDF62D4240,51,Daejeon Daedeok,_,-,36.3591,127.4307,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,5,0.649337561815318,3.69896866643779,3,High (40-80%),0.162744494739479,1.56372247369739,1,Low - Medium (5-25%),0.158676258310633,0.634705033242533,0,Low (<0.25)
0101000020E6100000C898BB9690DB5F402EFF21FDF62D4240,51,Daejeon Daedeok,_,-,36.3591,127.4307,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,4,0.31095129009643,2.63668860273485,2,Medium - High (20-40%),0.0785712255297796,1.1428561276489,1,Low - Medium (5-25%),0.145601235243668,0.582404940974671,0,Low (<0.25)
0101000020E6100000C898BB9690DB5F402EFF21FDF62D4240,51,Daejeon Daedeok,_,-,36.3591,127.4307,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,3,0.247180092146036,2.30556255344153,2,Medium - High (20-40%),0.060260316323391,1.05130158161696,1,Low - Medium (5-25%),0.160942804889603,0.643771219558412,0,Low (<0.25)
0101000020E6100000C898BB9690DB5F402EFF21FDF62D4240,51,Daejeon Daedeok,_,-,36.3591,127.4307,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,2,0.262957855986793,2.39483159863981,2,Medium - High (20-40%),0.0638229268687183,1.06911463434359,1,Low - Medium (5-25%),0.164376265610841,0.657505062443362,0,Low (<0.25)
0101000020E6100000C898BB9690DB5F402EFF21FDF62D4240,51,Daejeon Daedeok,_,-,36.3591,127.4307,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,1,0.228915980006787,2.19481817705632,2,Medium - High (20-40%),0.0556922189967886,1.02846109498394,1,Low - Medium (5-25%),0.175878154487884,0.703512617951535,0,Low (<0.25)
0101000020E61000004850FC1873DF5F406744696FF0254240,52,Daejeon Dong,_,-,36.2964,127.4914,North and South Korea,South Korea Coast 1,,424108,KOR.2_1,KOR,South Korea,Chungcheongbuk-do,12,0.218913982972479,2.1303641085653,2,Medium - High (20-40%),0.0533499856148094,1.01674992807405,1,Low - Medium (5-25%),0.176965792925561,0.707863171702245,0,Low (<0.25)
0101000020E61000004850FC1873DF5F406744696FF0254240,52,Daejeon Dong,_,-,36.2964,127.4914,North and South Korea,South Korea Coast 1,,424108,KOR.2_1,KOR,South Korea,Chungcheongbuk-do,11,0.20623564283622,2.04429368915267,2,Medium - High (20-40%),0.0502290941427686,1.00114547071384,1,Low - Medium (5-25%),0.180743184203261,0.722972736813044,0,Low (<0.25)
0101000020E61000004850FC1873DF5F406744696FF0254240,52,Daejeon Dong,_,-,36.2964,127.4914,North and South Korea,South Korea Coast 1,,424108,KOR.2_1,KOR,South Korea,Chungcheongbuk-do,10,0.181838052115425,1.86265413492134,1,Low - Medium (10-20%),0.0444818972173384,0.889637944346769,0,Low (<5%),0.185471155399548,0.741884621598193,0,Low (<0.25)
0101000020E61000004850FC1873DF5F406744696FF0254240,52,Daejeon Dong,_,-,36.2964,127.4914,North and South Korea,South Korea Coast 1,,424108,KOR.2_1,KOR,South Korea,Chungcheongbuk-do,9,0.28399181206799,2.50584933515533,2,Medium - High (20-40%),0.0588703387132414,1.04435169356621,1,Low - Medium (5-25%),0.282684827628591,1.13073931051437,1,Low - Medium (0.25-0.50)
0101000020E61000004850FC1873DF5F406744696FF0254240,52,Daejeon Dong,_,-,36.2964,127.4914,North and South Korea,South Korea Coast 1,,424108,KOR.2_1,KOR,South Korea,Chungcheongbuk-do,8,0.379408536702354,2.92375213979208,2,Medium - High (20-40%),0.0835832654188989,1.16791632709449,1,Low - Medium (5-25%),0.305254810605416,1.22101924242167,1,Low - Medium (0.25-0.50)
0101000020E61000004850FC1873DF5F406744696FF0254240,52,Daejeon Dong,_,-,36.2964,127.4914,North and South Korea,South Korea Coast 1,,424108,KOR.2_1,KOR,South Korea,Chungcheongbuk-do,7,0.419904371436336,3.070060807503,3,High (40-80%),0.0955902595903216,1.22795129795161,1,Low - Medium (5-25%),0.277616770646217,1.11046708258487,1,Low - Medium (0.25-0.50)
0101000020E61000004850FC1873DF5F406744696FF0254240,52,Daejeon Dong,_,-,36.2964,127.4914,North and South Korea,South Korea Coast 1,,424108,KOR.2_1,KOR,South Korea,Chungcheongbuk-do,6,0.669742065798741,3.74360558506264,3,High (40-80%),0.173995379976098,1.61997689988049,1,Low - Medium (5-25%),0.257241958969293,1.02896783587717,1,Low - Medium (0.25-0.50)
0101000020E61000004850FC1873DF5F406744696FF0254240,52,Daejeon Dong,_,-,36.2964,127.4914,North and South Korea,South Korea Coast 1,,424108,KOR.2_1,KOR,South Korea,Chungcheongbuk-do,5,0.649337561815318,3.69896866643779,3,High (40-80%),0.162744494739479,1.56372247369739,1,Low - Medium (5-25%),0.158676258310633,0.634705033242533,0,Low (<0.25)
0101000020E61000004850FC1873DF5F406744696FF0254240,52,Daejeon Dong,_,-,36.2964,127.4914,North and South Korea,South Korea Coast 1,,424108,KOR.2_1,KOR,South Korea,Chungcheongbuk-do,4,0.31095129009643,2.63668860273485,2,Medium - High (20-40%),0.0785712255297796,1.1428561276489,1,Low - Medium (5-25%),0.145601235243668,0.582404940974671,0,Low (<0.25)
0101000020E61000004850FC1873DF5F406744696FF0254240,52,Daejeon Dong,_,-,36.2964,127.4914,North and South Korea,South Korea Coast 1,,424108,KOR.2_1,KOR,South Korea,Chungcheongbuk-do,3,0.247180092146036,2.30556255344153,2,Medium - High (20-40%),0.060260316323391,1.05130158161696,1,Low - Medium (5-25%),0.160942804889603,0.643771219558412,0,Low (<0.25)
0101000020E61000004850FC1873DF5F406744696FF0254240,52,Daejeon Dong,_,-,36.2964,127.4914,North and South Korea,South Korea Coast 1,,424108,KOR.2_1,KOR,South Korea,Chungcheongbuk-do,2,0.262957855986793,2.39483159863981,2,Medium - High (20-40%),0.0638229268687183,1.06911463434359,1,Low - Medium (5-25%),0.164376265610841,0.657505062443362,0,Low (<0.25)
0101000020E61000004850FC1873DF5F406744696FF0254240,52,Daejeon Dong,_,-,36.2964,127.4914,North and South Korea,South Korea Coast 1,,424108,KOR.2_1,KOR,South Korea,Chungcheongbuk-do,1,0.228915980006787,2.19481817705632,2,Medium - High (20-40%),0.0556922189967886,1.02846109498394,1,Low - Medium (5-25%),0.175878154487884,0.703512617951535,0,Low (<0.25)
0101000020E610000017B7D100DEDA5F405F984C158C1A4240,53,Daejeon Jung,_,-,36.2074,127.4198,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,12,0.218913982972479,2.1303641085653,2,Medium - High (20-40%),0.0533499856148094,1.01674992807405,1,Low - Medium (5-25%),0.176965792925561,0.707863171702245,0,Low (<0.25)
0101000020E610000017B7D100DEDA5F405F984C158C1A4240,53,Daejeon Jung,_,-,36.2074,127.4198,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,11,0.20623564283622,2.04429368915267,2,Medium - High (20-40%),0.0502290941427686,1.00114547071384,1,Low - Medium (5-25%),0.180743184203261,0.722972736813044,0,Low (<0.25)
0101000020E610000017B7D100DEDA5F405F984C158C1A4240,53,Daejeon Jung,_,-,36.2074,127.4198,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,10,0.181838052115425,1.86265413492134,1,Low - Medium (10-20%),0.0444818972173384,0.889637944346769,0,Low (<5%),0.185471155399548,0.741884621598193,0,Low (<0.25)
0101000020E610000017B7D100DEDA5F405F984C158C1A4240,53,Daejeon Jung,_,-,36.2074,127.4198,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,9,0.28399181206799,2.50584933515533,2,Medium - High (20-40%),0.0588703387132414,1.04435169356621,1,Low - Medium (5-25%),0.282684827628591,1.13073931051437,1,Low - Medium (0.25-0.50)
0101000020E610000017B7D100DEDA5F405F984C158C1A4240,53,Daejeon Jung,_,-,36.2074,127.4198,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,8,0.379408536702354,2.92375213979208,2,Medium - High (20-40%),0.0835832654188989,1.16791632709449,1,Low - Medium (5-25%),0.305254810605416,1.22101924242167,1,Low - Medium (0.25-0.50)
0101000020E610000017B7D100DEDA5F405F984C158C1A4240,53,Daejeon Jung,_,-,36.2074,127.4198,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,7,0.419904371436336,3.070060807503,3,High (40-80%),0.0955902595903216,1.22795129795161,1,Low - Medium (5-25%),0.277616770646217,1.11046708258487,1,Low - Medium (0.25-0.50)
0101000020E610000017B7D100DEDA5F405F984C158C1A4240,53,Daejeon Jung,_,-,36.2074,127.4198,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,6,0.669742065798741,3.74360558506264,3,High (40-80%),0.173995379976098,1.61997689988049,1,Low - Medium (5-25%),0.257241958969293,1.02896783587717,1,Low - Medium (0.25-0.50)
0101000020E610000017B7D100DEDA5F405F984C158C1A4240,53,Daejeon Jung,_,-,36.2074,127.4198,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,5,0.649337561815318,3.69896866643779,3,High (40-80%),0.162744494739479,1.56372247369739,1,Low - Medium (5-25%),0.158676258310633,0.634705033242533,0,Low (<0.25)
0101000020E610000017B7D100DEDA5F405F984C158C1A4240,53,Daejeon Jung,_,-,36.2074,127.4198,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,4,0.31095129009643,2.63668860273485,2,Medium - High (20-40%),0.0785712255297796,1.1428561276489,1,Low - Medium (5-25%),0.145601235243668,0.582404940974671,0,Low (<0.25)
0101000020E610000017B7D100DEDA5F405F984C158C1A4240,53,Daejeon Jung,_,-,36.2074,127.4198,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,3,0.247180092146036,2.30556255344153,2,Medium - High (20-40%),0.060260316323391,1.05130158161696,1,Low - Medium (5-25%),0.160942804889603,0.643771219558412,0,Low (<0.25)
0101000020E610000017B7D100DEDA5F405F984C158C1A4240,53,Daejeon Jung,_,-,36.2074,127.4198,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,2,0.262957855986793,2.39483159863981,2,Medium - High (20-40%),0.0638229268687183,1.06911463434359,1,Low - Medium (5-25%),0.164376265610841,0.657505062443362,0,Low (<0.25)
0101000020E610000017B7D100DEDA5F405F984C158C1A4240,53,Daejeon Jung,_,-,36.2074,127.4198,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,1,0.228915980006787,2.19481817705632,2,Medium - High (20-40%),0.0556922189967886,1.02846109498394,1,Low - Medium (5-25%),0.175878154487884,0.703512617951535,0,Low (<0.25)
0101000020E6100000C976BE9F1AD75F4060E5D022DB214240,54,Daejeon Seo,_,-,36.2645,127.361,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,12,0.218913982972479,2.1303641085653,2,Medium - High (20-40%),0.0533499856148094,1.01674992807405,1,Low - Medium (5-25%),0.176965792925561,0.707863171702245,0,Low (<0.25)
0101000020E6100000C976BE9F1AD75F4060E5D022DB214240,54,Daejeon Seo,_,-,36.2645,127.361,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,11,0.20623564283622,2.04429368915267,2,Medium - High (20-40%),0.0502290941427686,1.00114547071384,1,Low - Medium (5-25%),0.180743184203261,0.722972736813044,0,Low (<0.25)
0101000020E6100000C976BE9F1AD75F4060E5D022DB214240,54,Daejeon Seo,_,-,36.2645,127.361,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,10,0.181838052115425,1.86265413492134,1,Low - Medium (10-20%),0.0444818972173384,0.889637944346769,0,Low (<5%),0.185471155399548,0.741884621598193,0,Low (<0.25)
0101000020E6100000C976BE9F1AD75F4060E5D022DB214240,54,Daejeon Seo,_,-,36.2645,127.361,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,9,0.28399181206799,2.50584933515533,2,Medium - High (20-40%),0.0588703387132414,1.04435169356621,1,Low - Medium (5-25%),0.282684827628591,1.13073931051437,1,Low - Medium (0.25-0.50)
0101000020E6100000C976BE9F1AD75F4060E5D022DB214240,54,Daejeon Seo,_,-,36.2645,127.361,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,8,0.379408536702354,2.92375213979208,2,Medium - High (20-40%),0.0835832654188989,1.16791632709449,1,Low - Medium (5-25%),0.305254810605416,1.22101924242167,1,Low - Medium (0.25-0.50)
0101000020E6100000C976BE9F1AD75F4060E5D022DB214240,54,Daejeon Seo,_,-,36.2645,127.361,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,7,0.419904371436336,3.070060807503,3,High (40-80%),0.0955902595903216,1.22795129795161,1,Low - Medium (5-25%),0.277616770646217,1.11046708258487,1,Low - Medium (0.25-0.50)
0101000020E6100000C976BE9F1AD75F4060E5D022DB214240,54,Daejeon Seo,_,-,36.2645,127.361,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,6,0.669742065798741,3.74360558506264,3,High (40-80%),0.173995379976098,1.61997689988049,1,Low - Medium (5-25%),0.257241958969293,1.02896783587717,1,Low - Medium (0.25-0.50)
0101000020E6100000C976BE9F1AD75F4060E5D022DB214240,54,Daejeon Seo,_,-,36.2645,127.361,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,5,0.649337561815318,3.69896866643779,3,High (40-80%),0.162744494739479,1.56372247369739,1,Low - Medium (5-25%),0.158676258310633,0.634705033242533,0,Low (<0.25)
0101000020E6100000C976BE9F1AD75F4060E5D022DB214240,54,Daejeon Seo,_,-,36.2645,127.361,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,4,0.31095129009643,2.63668860273485,2,Medium - High (20-40%),0.0785712255297796,1.1428561276489,1,Low - Medium (5-25%),0.145601235243668,0.582404940974671,0,Low (<0.25)
0101000020E6100000C976BE9F1AD75F4060E5D022DB214240,54,Daejeon Seo,_,-,36.2645,127.361,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,3,0.247180092146036,2.30556255344153,2,Medium - High (20-40%),0.060260316323391,1.05130158161696,1,Low - Medium (5-25%),0.160942804889603,0.643771219558412,0,Low (<0.25)
0101000020E6100000C976BE9F1AD75F4060E5D022DB214240,54,Daejeon Seo,_,-,36.2645,127.361,North and South Korea,South Korea Coast 1,,424108,KOR.5_1,KOR,South Korea,Daejeon,2,0.262957855986793,2.39483159863981,2,Medium - High (20-40%),0.0638229268687183,1.06911463434359,1,Low - Medium (5-25%),0.164376265610841,0.657505062443362,0,Low (<0.25)
